"Population"	"Year"	"month_extract"	"lon"	"lat"	"stat_year"	"year_month"	"Date"	"year_day"	"bot_temp_day"	"bot_t"	"max_t"	"bot_t_var"	"bot_t_var_month"	"sst_day"	"sst"	"max_sst"	"min_sst"	"sst_var"	"sst_var_month"	"nh4_day"	"nh4"	"max_nh4"	"min_nh4"	"nh4_var"	"nh4_var_month"	"no3_day"	"no3"	"max_no3"	"min_no3"	"no3_var"	"no3_var_month"	"po4_day"	"po4"	"max_po4"	"min_po4"	"po4_var"	"po4_var_month"	"photoperiod"	"photoperiod_month"
"77"	"Cala Estreta"	2022	"05"	3.17561	41.86643	"Cala Estreta_2022"	"2022.05"	2022-05-20	"2022.05.20"	14.5844355333866	15.2673529344422	15.2673529344422	1.80494505574853	1.16742459847048	19.5903048191316	17.7381549532814	19.8886377189289	15.6533513672994	4.44627327145732	1.46725259106232	0.297007923935881	0.375566606750563	0.475016883707903	0.297007923935881	0.0743484265692801	0.0544200582945693	0.832607388052201	1.18514174745795	1.84455610108535	0.778034702863308	0.396484594659303	0.29665467388673	0.0246932658602932	0.0300081259462434	0.0353311905664348	0.0196184190422388	0.0292698106416946	0.00432664157347697	14.6799695838776	14.526686484913
"78"	"Cala Estreta"	2022	"06"	3.17561	41.86643	"Cala Estreta_2022"	"2022.06"	2022-06-28	"2022.06.28"	17.1136903237329	15.7515342327161	15.7515342327161	1.80494505574853	0.880560096271254	22.3146773724436	21.3009264699549	24.0412852681671	19.3387086213666	4.44627327145732	1.39454521966463	0.365200747002065	0.347216017170106	0.497624335970233	0.256652428575293	0.0743484265692801	0.0647722991946809	1.68443687373608	1.39860646335554	1.94389808558969	0.98304227685608	0.396484594659303	0.259619716123754	0.0169919310277472	0.0170594249668172	0.0225878074185153	0.014695364387725	0.0292698106416946	0.00205402321829058	15.2081980445091	15.1653449510845
"79"	"Cala Estreta"	2022	"07"	3.17561	41.86643	"Cala Estreta_2022"	"2022.07"	2022-07-22	"2022.07.22"	15.5431601324338	15.9817979331353	15.9817979331353	1.80494505574853	0.923515448818584	25.5586214038582	25.2094385778197	26.0968029002569	22.1258698911283	4.44627327145732	1.27889404751698	0.240858181926233	0.266428559826319	0.34820345882058	0.238137592168159	0.0743484265692801	0.0367393667629954	1.1817507645533	1.33450159185194	2.10967446352067	1.04627237594019	0.396484594659303	0.334124744945467	0.0129712523405099	0.013691625166235	0.0188858279568763	0.011623854709571	0.0292698106416946	0.00236197563446336	14.7725685715727	14.8965450060897
"80"	"Cala Estreta"	2022	"08"	3.17561	41.86643	"Cala Estreta_2022"	"2022.08"	2022-08-26	"2022.08.26"	18.6886445621817	16.7749808936929	16.7749808936929	1.80494505574853	1.1202035395534	24.5640933272012	25.3203718732696	27.3181353018241	24.4589575994125	4.44627327145732	0.925220118609765	0.253009439078369	0.270323962995178	0.311451667368515	0.193559044958152	0.0743484265692801	0.0280809269871217	1.67107295936496	1.78536471860387	2.20467116257074	1.01690958728323	0.396484594659303	0.298522080345712	0.0135518169729475	0.0135518169729475	0.0191154124198371	0.00848462476182169	0.0292698106416946	0.00239745700396168	13.4554674913288	13.8680165734944
"81"	"Cala Estreta"	2022	"09"	3.17561	41.86643	"Cala Estreta_2022"	"2022.09"	NA	NA	NA	17.5082695788088	17.5082695788088	1.80494505574853	0.87431255849492	NA	23.0930060624807	25.0320119415201	21.5237516874845	4.44627327145732	1.14027340814113	NA	0.234416086202257	0.288076854669516	0.178189463864705	0.0743484265692801	0.0321567029509427	NA	1.25029280108074	1.82306906578288	0.609852720193684	0.396484594659303	0.403095102346375	NA	0.0131606263286447	0.0158426890898127	0.00847746513945111	0.0292698106416946	0.00216080549430503	NA	12.5256882808973
"82"	"Cala Estreta"	2022	"10"	3.17561	41.86643	"Cala Estreta_2022"	"2022.10"	NA	NA	NA	17.6657747628506	17.6657747628506	1.80494505574853	0.637099902069248	NA	20.2569263113839	22.4877084302696	19.415956395145	4.44627327145732	0.944121178083259	NA	0.215443495219741	0.275748713391452	0.19622502957285	0.0743484265692801	0.0203760035550334	NA	0.955291114042856	1.66319250712793	0.791502605940495	0.396484594659303	0.234521868820062	NA	0.012127737219172	0.0263016252809489	0.00947597464533452	0.0292698106416946	0.00460574917132533	NA	11.1214883445209
"83"	"Cala Estreta"	2022	"11"	3.17561	41.86643	"Cala Estreta_2022"	"2022.11"	2022-11-09	"2022.11.09"	16.7787956592388	17.1790974217726	17.1790974217726	1.80494505574853	0.345086562301861	18.3442015060541	18.1463896747804	19.2740058301675	16.792823409631	4.44627327145732	0.598285943389146	0.259611988681039	0.256764857817506	0.280127667094203	0.18443132792643	0.0743484265692801	0.0301347448359473	1.05968475802914	0.980591285209592	1.55728916214697	0.555290256409478	0.396484594659303	0.253421452541734	0.0228885505551338	0.0218931040630884	0.0278639648871429	0.0110321889532613	0.0292698106416946	0.00533869818310908	10.0915623225726	9.87295213421463
"84"	"Cala Estreta"	2022	"12"	3.17561	41.86643	"Cala Estreta_2022"	"2022.12"	NA	NA	NA	15.6823271803058	15.6823271803058	1.80494505574853	0.582527194112339	NA	15.767762224299	17.5690294006241	15.4430315042177	4.44627327145732	0.633017097811303	NA	0.274198015772079	0.311612795810768	0.224682964506594	0.0743484265692801	0.023561768578352	NA	1.17227705285076	1.30673434441846	0.882025551068698	0.396484594659303	0.140755284700674	NA	0.0478313359777557	0.0544281607432346	0.028220405545527	0.0292698106416946	0.00823975551847263	NA	9.19612766784536
"85"	"Cala Estreta"	2023	"01"	3.17561	41.86643	"Cala Estreta_2023"	"2023.01"	NA	NA	NA	14.8909742389418	14.8909742389418	2.05900064293559	0.619377786457315	NA	14.8908061036864	15.5082172085542	13.6477789171233	4.53293891287513	0.62960519245783	NA	0.226226756304731	0.247072697835878	0.190232753065612	0.110373480075181	0.0184277942939713	NA	1.29124848008068	1.71352664247913	1.05078744411884	0.601779339504304	0.189958549233043	NA	0.0527800723349801	0.0809781118221819	0.041845682567041	0.0268093499568983	0.0119205734316163	NA	9.50836619296757
"86"	"Cala Estreta"	2023	"02"	3.17561	41.86643	"Cala Estreta_2023"	"2023.02"	2023-02-22	"2023.02.22"	13.4475711196571	13.4257701699361	13.4257701699361	2.05900064293559	0.180634789005341	13.5203895368643	13.4755164875977	13.6571655939618	13.1255500169738	4.53293891287513	0.162795706968296	0.199575108497908	0.196179199584143	0.239302476570968	0.16696938381133	0.110373480075181	0.0226998755617049	1.9320583755551	1.76723262938242	2.04384259830822	1.55100934551296	0.601779339504304	0.156059249176617	0.0885810740072013	0.079893497715991	0.0976008628749493	0.0598628493320267	0.0268093499568983	0.0118428056960095	10.8804594054739	10.5582657757709
"87"	"Cala Estreta"	2023	"03"	3.17561	41.86643	"Cala Estreta_2023"	"2023.03"	NA	NA	NA	13.4647231978016	13.4647231978016	2.05900064293559	0.109515447884883	NA	13.6573435850796	14.1657055119252	13.289981618054	4.53293891287513	0.232821118829994	NA	0.143004716481317	0.171767790628522	0.0849403832032179	0.110373480075181	0.0306450745332335	NA	1.42235140643989	2.09302243258034	0.503373841743419	0.601779339504304	0.641485018075598	NA	0.0696003161327219	0.100250686221824	0.0221574452920336	0.0268093499568983	0.0304417415635924	NA	11.9038666601039
"88"	"Cala Estreta"	2023	"04"	3.17561	41.86643	"Cala Estreta_2023"	"2023.04"	2023-04-05	"2023.04.05"	13.7360344054742	13.6853813335479	13.6853813335479	2.05900064293559	0.0346301268053529	13.9717917717427	14.1559668095661	15.6617010139852	13.7431736278634	4.53293891287513	0.582620305147531	0.199977834044337	0.246865256168585	0.300096528385826	0.179112702964532	0.110373480075181	0.0413741857013303	0.88727147976328	1.17140421205293	1.3185114902845	0.487527204238159	0.601779339504304	0.203265527298576	0.0364335664220145	0.0323361310301551	0.0372822907185146	0.0198956354751412	0.0268093499568983	0.00466123144682363	12.843227836256	13.3160920980224
"89"	"Cala Estreta"	2023	"05"	3.17561	41.86643	"Cala Estreta_2023"	"2023.05"	2023-05-09	"2023.05.09"	14.3827244981444	15.4032256447013	15.4032256447013	2.05900064293559	0.792451563728743	17.0350426191386	16.4740056264513	18.8367102717006	15.7047517332021	4.53293891287513	0.800104942158277	0.316527725412931	0.317879299989762	0.348883171342404	0.2766638393743	0.110373480075181	0.0157454714344039	1.45406043505115	1.21689234952072	1.49499080769216	0.853525566102299	0.601779339504304	0.247133968538088	0.0179892703073926	0.0184345756444822	0.020763518474395	0.0167239862091567	0.0268093499568983	0.00104407052622115	14.3029270272683	14.526686484913
"90"	"Cala Estreta"	2023	"06"	3.17561	41.86643	"Cala Estreta_2023"	"2023.06"	NA	NA	NA	16.5182242125648	16.5182242125648	2.05900064293559	1.33268342533295	NA	21.2040052784107	23.4672975382317	19.1453004881374	4.53293891287513	1.46674898926105	NA	0.146783036795204	0.591742396715399	0.00470695972734037	0.110373480075181	0.216972959371505	NA	0.215311919515943	0.958953382743256	6.64469874980271e-05	0.601779339504304	0.364023733081512	NA	0.0171373212058076	0.0534886527560735	0.0105730934204782	0.0268093499568983	0.0140542062708819	NA	15.1653449510845
"91"	"Cala Estreta"	2023	"07"	3.17561	41.86643	"Cala Estreta_2023"	"2023.07"	2023-07-06	"2023.07.06"	16.4342672963991	18.1145069686569	18.1145069686569	2.05900064293559	1.2504572560819	23.7573006380149	24.8986841589055	26.1888632024827	22.8415377237452	4.53293891287513	0.809614977141727	0.325318076838367	0.188460365491795	0.402377080519463	0.0660663087237535	0.110373480075181	0.100565953420462	0.771100375860945	0.414307654177512	0.906535742865437	0.0887528389003353	0.601779339504304	0.262559574630415	0.0240946861404538	0.0152271901781115	0.0302537262607208	0.00804768952706713	0.0268093499568983	0.00630549452942404	15.1233180904531	14.8965450060897
"92"	"Cala Estreta"	2023	"08"	3.17561	41.86643	"Cala Estreta_2023"	"2023.08"	2023-08-08	"2023.08.08"	21.5858726479771	18.1350501965668	18.1350501965668	2.05900064293559	1.9800456038733	26.087376438625	26.4014657420021	27.0346255399083	24.1401289758565	4.53293891287513	0.702019785173495	0.0295097874685935	0.0284143648511068	0.112577808676821	0.00950214454229357	0.110373480075181	0.0340211741768302	0.0239108707504504	0.0301359745611678	0.252723642364047	0.00246481941558804	0.601779339504304	0.0874787768499235	0.00608880135026578	0.00636169301493029	0.0096502288055812	0.00529008589388749	0.0268093499568983	0.00137732581315911	14.1987875534132	13.8680165734944
"93"	"Cala Estreta"	2023	"09"	3.17561	41.86643	"Cala Estreta_2023"	"2023.09"	2023-09-14	"2023.09.14"	18.1042595131408	17.9273556421853	17.9273556421853	2.05900064293559	0.844806526013855	25.1826671181594	24.968712796917	25.8615407029455	21.7498350905341	4.53293891287513	1.39844351439273	0.0145776349482881	0.012253711925456	0.0724300079525092	0.00143040159944917	0.110373480075181	0.0140406234928829	0.0198176886391796	0.013449184615408	0.208909005715743	0.00194370109546617	0.601779339504304	0.0390630268197414	0.00577464554936231	0.00575258552643743	0.00841870024639203	0.00452726856604869	0.0268093499568983	0.000766368896762601	12.597213456716	12.5256882808973
"94"	"Cala Estreta"	2023	"10"	3.17561	41.86643	"Cala Estreta_2023"	"2023.10"	2023-10-05	"2023.10.05"	17.7051987068353	17.7484350171033	17.7484350171033	2.05900064293559	0.634753095613809	22.8613444239208	21.439287125935	23.153067706311	18.9358891834878	4.53293891287513	1.37224696174245	0.0793363236789364	0.125857424982492	0.201775333851762	0.05423246583946	0.110373480075181	0.0493463694460892	0.259757119965877	0.278336299473022	0.574154087326394	0.119761134627833	0.601779339504304	0.16317389231646	0.0087438793289786	0.0107819051137576	0.0218827446248621	0.00688215169874033	0.0268093499568983	0.00465160285369583	11.6213183326954	11.1214883445209
"95"	"Cala Estreta"	2023	"11"	3.17561	41.86643	"Cala Estreta_2023"	"2023.11"	2023-11-08	"2023.11.08"	15.9170561273344	16.6903698098665	16.6903698098665	2.05900064293559	0.667170905378729	17.6979404383442	17.2453390206165	18.8469083240595	16.7582908781532	4.53293891287513	0.609040293589	0.221521638668297	0.219820985126618	0.256941882526824	0.165489943061733	0.110373480075181	0.0267883412951132	0.597538100567592	0.710384273574531	1.0691152233229	0.534559151097888	0.601779339504304	0.159706427971218	0.0312548278845479	0.0412563308044766	0.0663809139024605	0.0183074508649056	0.0268093499568983	0.0136043160937961	10.1304830415043	9.87295213421463
"96"	"Cala Estreta"	2023	"12"	3.17561	41.86643	"Cala Estreta_2023"	"2023.12"	2023-12-12	"2023.12.12"	15.9975992898343	15.7091577410678	15.7091577410678	2.05900064293559	0.482332991405891	16.1686093796564	15.7290890331917	16.7535363515	14.8319434003652	4.53293891287513	0.565059858953185	0.232279430140704	0.237196494176383	0.252545887109446	0.210962117808572	0.110373480075181	0.0116837326363273	1.01505701756798	1.04365101641574	1.3721054697431	0.764076848386312	0.601779339504304	0.165039203240793	0.0570340159756081	0.0585872267978536	0.0819082731168147	0.0412288891912731	0.0268093499568983	0.0111645423603577	9.19003496065882	9.19612766784536
"97"	"Cala Estreta"	2024	"01"	3.17561	41.86643	"Cala Estreta_2024"	"2024.01"	2024-01-24	"2024.01.24"	13.8318599348018	13.9265021254705	13.9265021254705	2.04457263080311	0.296186466727028	13.8935674236805	13.9749078568932	14.7726889023509	13.7570956458329	4.47723749883187	0.27982550211196	0.231683744160146	0.249090482324061	0.280763137931443	0.21972727398266	0.098088152200337	0.0155714101153914	1.77988189496244	1.7865354490576	2.24997656722646	1.38138754816231	0.675888939550241	0.199916471675706	0.106585108381913	0.106585108381913	0.126933040790539	0.0824657361163542	0.0383344555569458	0.0104152511753868	9.71329059556227	9.50836619296757
"98"	"Cala Estreta"	2024	"02"	3.17561	41.86643	"Cala Estreta_2024"	"2024.02"	NA	NA	NA	13.7346619427135	13.7346619427135	2.04457263080311	0.0682987815876689	NA	13.7790187363136	13.8817495794237	13.6102336465858	4.47723749883187	0.0664878017355188	NA	0.186224189704312	0.257238103616053	0.170555909252532	0.098088152200337	0.0238234953734686	NA	1.63552151120825	1.95252419299084	1.19937245961452	0.675888939550241	0.221475233441183	NA	0.103189389136874	0.115197768345335	0.0837326332071457	0.0383344555569458	0.00955011685368871	NA	10.5582657757709
"99"	"Cala Estreta"	2024	"03"	3.17561	41.86643	"Cala Estreta_2024"	"2024.03"	2024-03-06	"2024.03.06"	13.6779494558963	13.6656883052163	13.6656883052163	2.04457263080311	0.0610321307925798	13.7920822425034	13.8270689612373	14.4580390580943	13.4562279064834	4.47723749883187	0.23204216441458	0.229195217222827	0.234100380731069	0.297700966990294	0.191643258502105	0.098088152200337	0.0237075903171584	1.99711049702767	1.48959430429932	2.00669426389989	0.349584861756228	0.675888939550241	0.606984632852965	0.124878272814845	0.103385077729874	0.125820108229435	0.0640878439561901	0.0383344555569458	0.0206396680013224	11.4795655281499	11.9038666601039
"100"	"Cala Estreta"	2024	"04"	3.17561	41.86643	"Cala Estreta_2024"	"2024.04"	2024-04-16	"2024.04.16"	14.0007791302914	13.9781443455865	13.9781443455865	2.04457263080311	0.359394399872425	14.5818768775803	14.5592771219801	15.0544037267331	13.6847128256968	4.47723749883187	0.354977455118404	0.288133585274991	0.299199340146364	0.401233051133293	0.196110965320965	0.098088152200337	0.0521242216348757	0.617024638747837	0.67368201000457	1.56748537714529	0.353491347560215	0.675888939550241	0.353837109332576	0.0600823635703973	0.0627865630587953	0.102807662081335	0.0494808946550135	0.0383344555569458	0.0162036080201029	13.3903018399473	13.3160920980224
"101"	"Cala Estreta"	2024	"05"	3.17561	41.86643	"Cala Estreta_2024"	"2024.05"	2024-05-09	"2024.05.09"	14.9960749882762	15.1216973647872	15.1216973647872	2.04457263080311	0.405653182702816	15.7282758660854	16.8791018201141	19.131004226196	14.9416860937797	4.47723749883187	1.34622585494768	0.117511139548086	0.110010054294313	0.253409807643488	0.0782689223510413	0.098088152200337	0.0407217124944073	0.195340751479869	0.10145694531642	0.488554175093775	0.0601871295464652	0.675888939550241	0.123510517023186	0.0385880383829979	0.0262399054881004	0.055277889124176	0.0173748656150993	0.0383344555569458	0.0108258836607032	14.3399910126308	14.526686484913
"102"	"Cala Estreta"	2024	"06"	3.17561	41.86643	"Cala Estreta_2024"	"2024.06"	2024-06-18	"2024.06.18"	16.0268793832592	16.6312385313135	16.6312385313135	2.04457263080311	0.630143500839529	21.8607322988119	20.6956138740434	23.0873542451328	18.6818545750496	4.47723749883187	1.13595800116574	0.0378599761073614	0.0452244128881203	0.0913900478412854	0.00801196499845778	0.098088152200337	0.0227956017221311	0.0396017860389528	0.0384729559456986	0.0856688157289155	0.0034354991729514	0.675888939550241	0.0221635196521639	0.0114470934904148	0.0134938661208017	0.0177216719671776	0.010419067971107	0.0383344555569458	0.00186558064912625	15.2227340086475	15.1653449510845
"103"	"Cala Estreta"	2024	"07"	3.17561	41.86643	"Cala Estreta_2024"	"2024.07"	2024-07-19	"2024.07.19"	16.5212870968731	17.8022023378282	17.8022023378282	2.04457263080311	1.17509836098672	25.5923362017814	24.3128903722197	26.5732567534545	22.5192329668915	4.47723749883187	1.26414576251408	0.00721842281228121	0.0075331793658711	0.0359982269556151	0.00134626466693798	0.098088152200337	0.0100742235195966	0.00883669229387596	0.00742381572281836	0.0570488167532384	0.00178166464550048	0.675888939550241	0.0144771097556715	0.00970733789170999	0.0101280143989462	0.0144719320156267	0.00728516962434492	0.0383344555569458	0.00162469411955157	14.8280335591352	14.8965450060897
"104"	"Cala Estreta"	2024	"08"	3.17561	41.86643	"Cala Estreta_2024"	"2024.08"	2024-08-29	"2024.08.29"	17.26392461855	17.868234106552	17.868234106552	2.04457263080311	1.65097612789192	26.8857285640954	26.7309722193222	27.8127841643763	25.2372822360068	4.47723749883187	0.68509279047724	0.0169691267352302	0.0272370581379883	0.0652715977294834	0.00659276744301692	0.098088152200337	0.0208561617070589	0.0160420659602201	0.025346042332265	0.151203699128045	0.00489803270582829	0.675888939550241	0.0517059949267158	0.00832020580544664	0.010104028093036	0.0124319226823029	0.00755656702713163	0.0383344555569458	0.00150096559389116	13.2790199138298	13.8680165734944
"105"	"Cala Estreta"	2024	"09"	3.17561	41.86643	"Cala Estreta_2024"	"2024.09"	2024-09-30	"2024.09.30"	19.0658920165552	18.7263916778333	18.7263916778333	2.04457263080311	1.47696547385662	22.1616617324119	23.9168328049386	26.9884172866635	21.3394168039997	4.47723749883187	1.62474393895612	0.051507924984163	0.017144517732765	0.107296594010563	0.00252534040697916	0.098088152200337	0.0273307373048157	0.0731216125365503	0.0248082570215327	0.194078231406085	0.00180049364563245	0.675888939550241	0.0494422832580912	0.0112599748451521	0.00980116879251811	0.0164079272545475	0.00706240744392088	0.0383344555569458	0.00228065053119213	11.8071021389251	12.5256882808973
"106"	"Cala Estreta"	2024	"10"	3.17561	41.86643	"Cala Estreta_2024"	"2024.10"	NA	NA	NA	17.9191352823807	17.9191352823807	2.04457263080311	0.831047494836738	NA	20.2743889214127	22.5433797835154	18.0907494432837	4.47723749883187	1.60883527941224	NA	0.0935524972540094	0.26784702216617	0.0288036388121838	0.098088152200337	0.0745865315794312	NA	0.195438863137773	0.565954323275665	0.0336414553064381	0.675888939550241	0.193498011364871	NA	0.0206215940550852	0.0416006575868108	0.0097847275072955	0.0383344555569458	0.0106225357594047	NA	11.1214883445209
"107"	"Cala Estreta"	2024	"11"	3.17561	41.86643	"Cala Estreta_2024"	"2024.11"	2024-11-27	"2024.11.27"	17.0865645218223	18.1964374617325	18.1964374617325	2.04457263080311	0.591708848616571	17.6467850501912	18.4466710111241	18.7090114209863	17.4025062039355	4.47723749883187	0.454152163137538	0.169809912142398	0.159863599861129	0.17837018943153	0.0915604690905441	0.098088152200337	0.0223215290796196	0.444175151827213	0.343867501273126	0.468206545925295	0.212605590227278	0.675888939550241	0.0685085786928298	0.0344961518386824	0.0276948602965192	0.0361616648018534	0.0206855523334822	0.0383344555569458	0.00421678721963674	9.46291832840982	9.87295213421463
"108"	"Cala Estreta"	2024	"12"	3.17561	41.86643	"Cala Estreta_2024"	"2024.12"	2024-12-18	"2024.12.18"	16.1500054099136	16.4418859549016	16.4418859549016	2.04457263080311	0.676995052642345	16.1606800414917	16.4029526194523	17.5446344595832	15.2173319827325	4.47723749883187	0.711020577364156	0.209106461362298	0.205020899789549	0.216563836251584	0.163739060912932	0.098088152200337	0.0178556422409623	0.919154611360349	0.881265359643451	1.3822576543526	0.481742573431094	0.675888939550241	0.285050030060463	0.0600663911165383	0.0578806805072765	0.0845269679695057	0.0365555229333294	0.0383344555569458	0.0146776511631131	9.13266030068546	9.19612766784536
"109"	"Cala Estreta"	2025	"01"	3.17561	41.86643	"Cala Estreta_2025"	"2025.01"	2025-01-15	"2025.01.15"	14.2243886373673	14.1404145925067	14.1404145925067	0.621035156488219	0.466783009290723	14.2254436416977	14.1401899439524	15.2342374077771	13.7545235147197	0.830990468423728	0.477509147987439	0.207097514887098	0.209498150452556	0.219504985566991	0.202978622614286	0.124988548587307	0.00382266986865642	1.52505639955076	1.51967341905695	1.73347683451235	1.3597796412337	0.657811141530212	0.0863885419621266	0.0945555692594409	0.0936798812940796	0.104505426707443	0.0868399967255826	0.037444639025553	0.00409987689023187	9.44738864376474	9.50836619296757
"110"	"Cala Estreta"	2025	"02"	3.17561	41.86643	"Cala Estreta_2025"	"2025.02"	NA	NA	NA	13.4333269675664	13.4333269675664	0.621035156488219	0.111863378904088	NA	13.4603697396045	13.7098733675979	13.2629181530691	0.830990468423728	0.120697764319675	NA	0.210165247033277	0.30753875517066	0.183282734714528	0.124988548587307	0.0395329539770521	NA	1.51626381180781	1.80490796869922	1.43706979324842	0.657811141530212	0.108127687620526	NA	0.0951358486648847	0.111910363064032	0.0825290200540163	0.037444639025553	0.0077688390315746	NA	10.5582657757709
"111"	"Cala Estreta"	2025	"03"	3.17561	41.86643	"Cala Estreta_2025"	"2025.03"	NA	NA	NA	13.1141109290669	13.1141109290669	0.621035156488219	0.0824869663980284	NA	13.1754872365749	13.50068370546	12.9527347339971	0.830990468423728	0.133539213261682	NA	0.4182966509713	0.469940779109245	0.267189421034973	0.124988548587307	0.0618482068143168	NA	1.31480620271961	1.63579865941657	1.18897056839563	0.657811141530212	0.137588391256286	NA	0.0716127511292835	0.0842498414863517	0.0670628983039171	0.037444639025553	0.00529797317449838	NA	11.9038666601039
"112"	"Cala Estreta"	2025	"04"	3.17561	41.86643	"Cala Estreta_2025"	"2025.04"	NA	NA	NA	14.0591685630747	14.0591685630747	0.621035156488219	0.494112629487926	NA	14.9137260371004	16.7251170925883	13.6698469911832	0.830990468423728	0.73372395901568	NA	0.164541476564456	0.358145176832967	0.027254990024393	0.124988548587307	0.0890068321228833	NA	0.476145757889948	1.32456874467083	0.0249593544743535	0.657811141530212	0.35983520962782	NA	0.0509567601357922	0.079935281634845	0.026197891631442	0.037444639025553	0.0172120317159113	NA	13.3160920980224
"113"	"Port de la Selva"	2016	"01"	3.185744	42.346378	"Port de la Selva_2016"	"2016.01"	NA	NA	NA	14.6419811248779	13.9082059860229	2.22310648409518	0.537726178348012	NA	NA	NA	NA	NA	NA	NA	0.247214555740356	0.270154535770416	NA	0.0973575398608295	0.01615294786178	NA	1.81604421138763	2.31954789161682	NA	0.456986683575347	0.26025597605879	NA	0.0798064321279526	0.116682611405849	NA	0.0332477674389066	0.0162642521594876	NA	9.46280955418977
"114"	"Port de la Selva"	2016	"01"	3.185744	42.346378	"Port de la Selva_2016"	"2016.01"	NA	NA	NA	14.6419811248779	13.9082059860229	2.22310648409518	0.537726178348012	NA	14.6997804641724	13.9079389572144	NA	NA	0.54527185926115	NA	0.247214555740356	0.270154535770416	NA	0.0973575398608295	0.01615294786178	NA	1.81604421138763	2.31954789161682	NA	0.456986683575347	0.26025597605879	NA	0.0798064321279526	0.116682611405849	NA	0.0332477674389066	0.0162642521594876	NA	9.46280955418977
"115"	"Port de la Selva"	2016	"02"	3.185744	42.346378	"Port de la Selva_2016"	"2016.02"	NA	NA	NA	13.5394058227539	13.2864799499512	2.22310648409518	0.185522579127954	NA	NA	NA	NA	NA	NA	NA	0.204752013087273	0.220722660422325	NA	0.0973575398608295	0.00803638690081093	NA	2.33867383003235	2.61716866493225	NA	0.456986683575347	0.241834156613294	NA	0.11146779358387	0.126733303070068	NA	0.0332477674389066	0.014218617794213	NA	10.5319580939895
"116"	"Port de la Selva"	2016	"02"	3.185744	42.346378	"Port de la Selva_2016"	"2016.02"	NA	NA	NA	13.5394058227539	13.2864799499512	2.22310648409518	0.185522579127954	NA	13.6071138381958	13.3404207229614	NA	NA	0.194462974565152	NA	0.204752013087273	0.220722660422325	NA	0.0973575398608295	0.00803638690081093	NA	2.33867383003235	2.61716866493225	NA	0.456986683575347	0.241834156613294	NA	0.11146779358387	0.126733303070068	NA	0.0332477674389066	0.014218617794213	NA	10.5319580939895
"117"	"Port de la Selva"	2016	"03"	3.185744	42.346378	"Port de la Selva_2016"	"2016.03"	NA	NA	NA	12.9384927749634	12.0558023452759	2.22310648409518	0.392317190429598	NA	12.9669151306152	12.2347106933594	NA	NA	0.359268563203376	NA	0.317005723714829	0.416554570198059	NA	0.0973575398608295	0.0850979292906913	NA	1.67712271213531	2.69770693778992	NA	0.456986683575347	0.451510501598219	NA	0.0547721832990646	0.130883991718292	NA	0.0332477674389066	0.0341082143355022	NA	11.9008233060632
"118"	"Port de la Selva"	2016	"03"	3.185744	42.346378	"Port de la Selva_2016"	"2016.03"	NA	NA	NA	12.9384927749634	12.0558023452759	2.22310648409518	0.392317190429598	NA	NA	NA	NA	NA	NA	NA	0.317005723714829	0.416554570198059	NA	0.0973575398608295	0.0850979292906913	NA	1.67712271213531	2.69770693778992	NA	0.456986683575347	0.451510501598219	NA	0.0547721832990646	0.130883991718292	NA	0.0332477674389066	0.0341082143355022	NA	11.9008233060632
"119"	"Port de la Selva"	2016	"04"	3.185744	42.346378	"Port de la Selva_2016"	"2016.04"	NA	NA	NA	14.0803623199463	12.9195704460144	2.22310648409518	0.53145924625154	NA	14.436972618103	13.3415412902832	NA	NA	0.67812685774484	NA	0.546718180179596	0.678469181060791	NA	0.0973575398608295	0.0800227255107075	NA	1.89943313598633	2.14133214950562	NA	0.456986683575347	0.182754238261754	NA	0.0559607036411762	0.0702532380819321	NA	0.0332477674389066	0.00907301890276164	NA	13.3372867509906
"120"	"Port de la Selva"	2016	"04"	3.185744	42.346378	"Port de la Selva_2016"	"2016.04"	NA	NA	NA	14.0803623199463	12.9195704460144	2.22310648409518	0.53145924625154	NA	NA	NA	NA	NA	NA	NA	0.546718180179596	0.678469181060791	NA	0.0973575398608295	0.0800227255107075	NA	1.89943313598633	2.14133214950562	NA	0.456986683575347	0.182754238261754	NA	0.0559607036411762	0.0702532380819321	NA	0.0332477674389066	0.00907301890276164	NA	13.3372867509906
"121"	"Port de la Selva"	2016	"05"	3.185744	42.346378	"Port de la Selva_2016"	"2016.05"	NA	NA	NA	15.109489440918	14.2707185745239	2.22310648409518	0.454112403552756	NA	NA	NA	NA	NA	NA	NA	0.398504942655563	0.64087975025177	NA	0.0973575398608295	0.075249321746434	NA	1.38997495174408	1.84328365325928	NA	0.456986683575347	0.181212216045588	NA	0.0362792871892452	0.0620688013732433	NA	0.0332477674389066	0.00933497648103197	NA	14.5697837176815
"122"	"Port de la Selva"	2016	"05"	3.185744	42.346378	"Port de la Selva_2016"	"2016.05"	NA	NA	NA	15.109489440918	14.2707185745239	2.22310648409518	0.454112403552756	NA	17.0482501983643	15.3837537765503	NA	NA	0.976286175381559	NA	0.398504942655563	0.64087975025177	NA	0.0973575398608295	0.075249321746434	NA	1.38997495174408	1.84328365325928	NA	0.456986683575347	0.181212216045588	NA	0.0362792871892452	0.0620688013732433	NA	0.0332477674389066	0.00933497648103197	NA	14.5697837176815
