"Population"	"Species"	"Date"	"Month"	"Quadrat"	"Cauloid_size"	"Leaf_size"	"Fertility"	"Stage"	"Subpopulation"	"Year"	"uniq_id"	"lon"	"lat"
"8868"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"16"	10	NA	0	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8869"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"16"	14	NA	1	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8870"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"16"	26	NA	2	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8871"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"17"	NA	NA	0	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8872"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"17"	14	NA	2	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8873"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"17"	15	NA	1	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8874"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"17"	10	NA	0	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8875"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"17"	14	NA	2	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8876"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"17"	13	NA	1	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8877"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"17"	17	NA	0	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8878"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"17"	15	NA	1	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8879"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"18"	19	NA	2	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8880"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"18"	18	NA	2	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8881"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"18"	14	NA	2	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8882"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"18"	NA	NA	0	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8883"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"18"	NA	NA	0	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8884"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"18"	11	NA	1	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8885"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"19"	NA	NA	0	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8886"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"19"	6	NA	1	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8887"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"19"	NA	NA	0	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8888"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"19"	7	NA	0	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8889"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"19"	NA	NA	1	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8890"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"19"	8	NA	0	""	"Nord 2"	2017	"CE_Aug_17"	3.17561	41.86643
"8891"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"20"	15	NA	2	""	"Nord 3"	2017	"CE_Aug_17"	3.17561	41.86643
"8892"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"20"	21	NA	1	""	"Nord 3"	2017	"CE_Aug_17"	3.17561	41.86643
"8893"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"20"	NA	NA	2	""	"Nord 3"	2017	"CE_Aug_17"	3.17561	41.86643
"8894"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"20"	13	NA	2	""	"Nord 3"	2017	"CE_Aug_17"	3.17561	41.86643
"8895"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"20"	5	NA	1	""	"Nord 3"	2017	"CE_Aug_17"	3.17561	41.86643
"8896"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"21"	8	NA	0	""	"Nord 3"	2017	"CE_Aug_17"	3.17561	41.86643
"8897"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"21"	10	NA	0	""	"Nord 3"	2017	"CE_Aug_17"	3.17561	41.86643
"8898"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"22"	NA	NA	0	""	"Nord 3"	2017	"CE_Aug_17"	3.17561	41.86643
"8899"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"23"	9	NA	1	""	"Nord 3"	2017	"CE_Aug_17"	3.17561	41.86643
"8900"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"23"	12	NA	1	""	"Nord 3"	2017	"CE_Aug_17"	3.17561	41.86643
"8901"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"23"	13	NA	1	""	"Nord 3"	2017	"CE_Aug_17"	3.17561	41.86643
"8902"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"23"	16	NA	0	""	"Nord 3"	2017	"CE_Aug_17"	3.17561	41.86643
"8903"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"24"	16	NA	0	""	"Nord 3"	2017	"CE_Aug_17"	3.17561	41.86643
"8904"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"24"	11	NA	0	""	"Nord 3"	2017	"CE_Aug_17"	3.17561	41.86643
"8905"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"24"	11	NA	0	""	"Nord 3"	2017	"CE_Aug_17"	3.17561	41.86643
"8906"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"24"	6	NA	0	""	"Nord 3"	2017	"CE_Aug_17"	3.17561	41.86643
"8907"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"25"	3	NA	0	""	"Nord 3"	2017	"CE_Aug_17"	3.17561	41.86643
"8908"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"25"	9	NA	0	""	"Nord 3"	2017	"CE_Aug_17"	3.17561	41.86643
"8909"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"25"	3	NA	0	""	"Nord 3"	2017	"CE_Aug_17"	3.17561	41.86643
"8910"	"Cala Estreta"	"Ericaria crinita"	2017-08-23	"August"	"25"	4	NA	0	""	"Nord 3"	2017	"CE_Aug_17"	3.17561	41.86643
"8911"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"1"	9	NA	0	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8912"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"1"	NA	NA	2	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8913"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"1"	8	NA	0	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8914"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"1"	6	NA	0	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8915"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"1"	14	NA	2	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8916"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"2"	NA	NA	0	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8917"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"2"	7	NA	0	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8918"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"2"	18	NA	2	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8919"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"2"	NA	NA	0	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8920"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"2"	8	NA	2	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8921"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"2"	NA	NA	2	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8922"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"2"	NA	NA	0	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8923"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"3"	24	NA	1	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8924"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"3"	25	NA	3	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8925"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"3"	26	NA	2	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8926"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"3"	NA	NA	3	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8927"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"3"	17	NA	2	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8928"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"4"	6	NA	2	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8929"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"4"	NA	NA	2	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8930"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"4"	18	NA	3	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8931"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"4"	12	NA	3	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8932"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"4"	NA	NA	2	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8933"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"5"	NA	NA	1	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8934"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"5"	5	NA	0	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8935"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"5"	NA	NA	0	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8936"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"5"	NA	NA	0	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8937"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"5"	NA	NA	0	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8938"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"5"	NA	NA	2	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8939"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"5"	3	NA	0	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8940"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"5"	NA	NA	0	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8941"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"6"	NA	NA	0	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8942"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"6"	3	NA	0	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8943"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"6"	NA	NA	0	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8944"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"6"	11	NA	2	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8945"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"6"	NA	NA	0	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8946"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"6"	NA	NA	2	""	"Nord 2"	2017	"CE_Sep_17"	3.17561	41.86643
"8947"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"7"	NA	NA	3	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8948"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"7"	NA	NA	2	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8949"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"8"	5	NA	0	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8950"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"8"	14	NA	3	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8951"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"8"	NA	NA	2	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8952"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"8"	16	NA	3	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8953"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"8"	NA	NA	0	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8954"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"9"	NA	NA	1	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8955"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"9"	NA	NA	0	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8956"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"10"	NA	NA	2	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8957"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"11"	3	NA	0	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8958"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"11"	NA	NA	2	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8959"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"11"	3	NA	0	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8960"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"12"	NA	NA	3	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8961"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"12"	NA	NA	2	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8962"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"12"	NA	NA	0	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8963"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"13"	5	NA	0	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8964"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"13"	NA	NA	0	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8965"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"14"	4	NA	0	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8966"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"14"	NA	NA	3	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8967"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"14"	NA	NA	0	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8968"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"14"	8	NA	2	""	"Nord 3"	2017	"CE_Sep_17"	3.17561	41.86643
"8969"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"15"	NA	NA	0	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8970"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"15"	NA	NA	3	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8971"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"15"	3	NA	0	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8972"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"15"	8	NA	2	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8973"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"15"	10	NA	3	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8974"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"16"	12	NA	2	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8975"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"16"	NA	NA	3	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8976"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"16"	12	NA	3	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8977"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"17"	9	NA	2	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8978"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"17"	8	NA	0	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8979"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"17"	7	NA	2	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8980"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"18"	NA	NA	0	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8981"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"18"	8	NA	0	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8982"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"18"	13	NA	2	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8983"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"18"	NA	NA	2	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8984"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"18"	13	NA	1	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8985"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"19"	NA	NA	1	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8986"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"19"	4	NA	0	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8987"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"19"	6	NA	0	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8988"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"19"	14	NA	1	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8989"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"19"	19	NA	1	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8990"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"19"	NA	NA	2	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8991"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"19"	17	NA	1	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8992"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"20"	3	NA	0	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8993"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"20"	15	NA	2	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8994"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"20"	11	NA	3	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8995"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"20"	NA	NA	2	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8996"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"20"	8	NA	0	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8997"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"21"	10	NA	4	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8998"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"21"	12	NA	3	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"8999"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"22"	12	NA	3	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"9000"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"22"	7	NA	0	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"9001"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"23"	NA	NA	1	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"9002"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"23"	3	NA	0	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"9003"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"23"	NA	NA	0	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"9004"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"23"	NA	NA	1	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"9005"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"23"	6	NA	2	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"9006"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"23"	NA	NA	2	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"9007"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"24"	3	NA	0	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"9008"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"24"	4	NA	1	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"9009"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"24"	6	NA	0	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"9010"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"24"	NA	NA	0	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"9011"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"25"	NA	NA	0	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"9012"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"26"	4	NA	0	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"9013"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"26"	NA	NA	0	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"9014"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"26"	2	NA	0	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"9015"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"26"	7	NA	0	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"9016"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"26"	6	NA	0	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"9017"	"Cala Estreta"	"Ericaria crinita"	2017-09-30	"September"	"26"	NA	NA	2	""	"Sud 1"	2017	"CE_Sep_17"	3.17561	41.86643
"9018"	"Cala Estreta"	"Ericaria crinita"	2017-10-21	"October"	"1"	9	NA	1	""	"Nord 2"	2017	"CE_Oct_17"	3.17561	41.86643
"9019"	"Cala Estreta"	"Ericaria crinita"	2017-10-21	"October"	"1"	10	NA	1	""	"Nord 2"	2017	"CE_Oct_17"	3.17561	41.86643
"9020"	"Cala Estreta"	"Ericaria crinita"	2017-10-21	"October"	"1"	7	NA	0	""	"Nord 2"	2017	"CE_Oct_17"	3.17561	41.86643
"9021"	"Cala Estreta"	"Ericaria crinita"	2017-10-21	"October"	"1"	5	NA	0	""	"Nord 2"	2017	"CE_Oct_17"	3.17561	41.86643
"9022"	"Cala Estreta"	"Ericaria crinita"	2017-10-21	"October"	"1"	NA	NA	0	""	"Nord 2"	2017	"CE_Oct_17"	3.17561	41.86643
"9023"	"Cala Estreta"	"Ericaria crinita"	2017-10-21	"October"	"2"	NA	NA	3	""	"Nord 2"	2017	"CE_Oct_17"	3.17561	41.86643
"9024"	"Cala Estreta"	"Ericaria crinita"	2017-10-21	"October"	"2"	9	NA	1	""	"Nord 2"	2017	"CE_Oct_17"	3.17561	41.86643
"9025"	"Cala Estreta"	"Ericaria crinita"	2017-10-21	"October"	"2"	19	NA	2	""	"Nord 2"	2017	"CE_Oct_17"	3.17561	41.86643
"9026"	"Cala Estreta"	"Ericaria crinita"	2017-10-21	"October"	"2"	4	NA	0	""	"Nord 2"	2017	"CE_Oct_17"	3.17561	41.86643
"9027"	"Cala Estreta"	"Ericaria crinita"	2017-10-21	"October"	"2"	9	NA	2	""	"Nord 2"	2017	"CE_Oct_17"	3.17561	41.86643
"9028"	"Cala Estreta"	"Ericaria crinita"	2017-10-21	"October"	"2"	NA	NA	0	""	"Nord 2"	2017	"CE_Oct_17"	3.17561	41.86643
"9029"	"Cala Estreta"	"Ericaria crinita"	2017-10-21	"October"	"3"	NA	NA	0	""	"Nord 2"	2017	"CE_Oct_17"	3.17561	41.86643
"9030"	"Cala Estreta"	"Ericaria crinita"	2017-10-21	"October"	"3"	12	NA	2	""	"Nord 2"	2017	"CE_Oct_17"	3.17561	41.86643
"9031"	"Cala Estreta"	"Ericaria crinita"	2017-10-21	"October"	"3"	11	NA	3	""	"Nord 2"	2017	"CE_Oct_17"	3.17561	41.86643
"9032"	"Cala Estreta"	"Ericaria crinita"	2017-10-21	"October"	"3"	4	NA	0	""	"Nord 2"	2017	"CE_Oct_17"	3.17561	41.86643
"9033"	"Cala Estreta"	"Ericaria crinita"	2017-10-21	"October"	"4"	2	NA	0	""	"Nord 2"	2017	"CE_Oct_17"	3.17561	41.86643
"9034"	"Cala Estreta"	"Ericaria crinita"	2017-10-21	"October"	"4"	10	NA	4	""	"Nord 2"	2017	"CE_Oct_17"	3.17561	41.86643
"9035"	"Cala Estreta"	"Ericaria crinita"	2017-10-21	"October"	"4"	NA	NA	1	""	"Nord 2"	2017	"CE_Oct_17"	3.17561	41.86643
