Population	Date	temperature_day	dev.st	St. Err
Port de la Selva	18/11/2016	15,93316667	1,143292068	0,233373516
Port de la Selva	19/11/2016	15,78308333	0,752019074	0,153505251
Port de la Selva	20/11/2016	14,959875	1,376975745	0,281073997
Port de la Selva	21/11/2016	16,44120833	0,19831288	0,040480447
Port de la Selva	22/11/2016	16,72291667	0,139393068	0,028453491
Port de la Selva	23/11/2016	16,82120833	0,061298967	0,012512599
Port de la Selva	24/11/2016	16,44216667	0,123222551	0,025152698
Port de la Selva	25/11/2016	16,2515	0,265673549	0,054230386
Port de la Selva	26/11/2016	15,51120833	0,125987915	0,025717175
Port de la Selva	27/11/2016	15,51516667	0,154104613	0,031456472
Port de la Selva	28/11/2016	15,038375	0,11914471	0,024320312
Port de la Selva	29/11/2016	15,10520833	0,084614717	0,017271907
Port de la Selva	30/11/2016	15,42958333	0,20049719	0,040926318
Port de la Selva	01/12/2016	15,22341667	0,893226147	0,182329024
Port de la Selva	02/12/2016	12,68916667	1,183721937	0,241626229
Port de la Selva	03/12/2016	12,96891667	0,892838946	0,182249987
Port de la Selva	04/12/2016	13,69645833	0,421932302	0,086126571
Port de la Selva	05/12/2016	15,30108333	0,329218035	0,06720135
Port de la Selva	06/12/2016	15,30795833	0,452138732	0,092292432
Port de la Selva	07/12/2016	13,71054167	0,392924374	0,080205352
Port de la Selva	08/12/2016	13,70141667	0,466150836	0,095152641
Port de la Selva	09/12/2016	12,01091667	0,709096849	0,144743788
Port de la Selva	10/12/2016	11,26391667	0,739018027	0,150851423
Port de la Selva	11/12/2016	10,6045	0,83987789	0,171439356
Port de la Selva	12/12/2016	12,40458333	1,251411513	0,255443305
Port de la Selva	13/12/2016	13,34825	0,644683829	0,131595536
Port de la Selva	14/12/2016	13,45333333	1,200333999	0,245017152
Port de la Selva	15/12/2016	14,6705	0,858658205	0,175272872
Port de la Selva	16/12/2016	14,14395833	0,669133215	0,136586246
Port de la Selva	17/12/2016	14,93379167	0,102667034	0,020956821
Port de la Selva	18/12/2016	14,59658333	0,456417707	0,093165874
Port de la Selva	19/12/2016	13,64883333	0,909149276	0,185579319
Port de la Selva	20/12/2016	14,06291667	0,177863386	0,036306212
Port de la Selva	21/12/2016	13,65	0,048346575	0,009868703
Port de la Selva	22/12/2016	13,36541667	0,56552845	0,115438011
Port de la Selva	23/12/2016	12,2495	0,866346552	0,176842249
Port de la Selva	24/12/2016	11,72020833	0,857393166	0,175014647
Port de la Selva	25/12/2016	11,69920833	0,806611537	0,164648891
Port de la Selva	26/12/2016	11,72695833	0,934948847	0,190845634
Port de la Selva	27/12/2016	12,55420833	1,720791754	0,351255146
Port de la Selva	28/12/2016	13,765625	0,770133123	0,157202765
Port de la Selva	29/12/2016	10,42470833	1,032149445	0,210686623
Port de la Selva	30/12/2016	12,94241667	1,698174901	0,3466385
Port de la Selva	31/12/2016	11,393125	0,642048441	0,131057589
Port de la Selva	01/01/2017	9,939291667	0,671885826	0,13714812
Port de la Selva	02/01/2017	9,783416667	1,349368996	0,275438793
Port de la Selva	03/01/2017	11,436625	1,999387206	0,408123204
Port de la Selva	04/01/2017	13,04820833	0,682377811	0,139289787
Port de la Selva	05/01/2017	12,896	0,477387	0,097446213
Port de la Selva	06/01/2017	12,88116667	0,32656708	0,066660226
Port de la Selva	07/01/2017	13,19166667	0,657500912	0,134211812
Port de la Selva	08/01/2017	12,58670833	0,932087488	0,190261562
Port de la Selva	09/01/2017	13,41295833	0,374148945	0,076372834
Port de la Selva	10/01/2017	12,88116667	0,704844458	0,143875773
Port de la Selva	11/01/2017	13,40695833	0,398979511	0,081441352
Port de la Selva	12/01/2017	13,4085	0,914501765	0,186671891
Port de la Selva	13/01/2017	12,46779167	0,912571664	0,186277911
Port de la Selva	14/01/2017	11,26175	1,44660019	0,295286027
Port de la Selva	15/01/2017	11,81483333	0,92910376	0,189652511
Port de la Selva	16/01/2017	12,37566667	0,50887879	0,103874448
Port de la Selva	17/01/2017	12,06554167	0,349893025	0,071421615
Port de la Selva	18/01/2017	11,47104167	0,337186373	0,06882788
Port de la Selva	19/01/2017	11,4305	0,374689437	0,076483161
Port de la Selva	20/01/2017	12,187625	0,26867595	0,054843249
Port de la Selva	21/01/2017	12,55266667	0,091969592	0,018773214
Port de la Selva	22/01/2017	12,40375	0,095580719	0,019510333
Port de la Selva	23/01/2017	12,08179167	0,298535844	0,060938374
Port de la Selva	24/01/2017	11,49845833	0,25212074	0,051463931
Port de la Selva	25/01/2017	10,58558333	0,574480402	0,117265321
Port de la Selva	26/01/2017	10,825875	1,411529861	0,288127326
Port de la Selva	27/01/2017	12,00354167	0,449017186	0,091655249
Port de la Selva	28/01/2017	12,05066667	0,124585807	0,025430971
Port de la Selva	29/01/2017	12,14079167	0,536171207	0,109445489
Port de la Selva	30/01/2017	11,04204167	1,30414458	0,266207398
Port de la Selva	31/01/2017	12,25016667	0,930220388	0,189880442
Port de la Selva	01/02/2017	12,521625	0,580406515	0,118474984
Port de la Selva	02/02/2017	11,7035	0,768189967	0,15680612
Port de la Selva	03/02/2017	11,60191667	0,596898135	0,121841322
Port de la Selva	04/02/2017	11,639125	0,646553896	0,131977261
Port de la Selva	05/02/2017	11,483	0,446360548	0,091112965
Port de la Selva	06/02/2017	10,67879167	0,300918591	0,06142475
Port de la Selva	07/02/2017	11,892375	1,186386982	0,242170229
Port de la Selva	08/02/2017	11,30708333	0,614605983	0,125455921
Port de la Selva	09/02/2017	10,95858333	0,356839864	0,072839632
Port de la Selva	10/02/2017	11,30966667	0,443562227	0,09054176
Port de la Selva	11/02/2017	11,579	0,50224799	0,102520942
Port de la Selva	12/02/2017	12,05179167	0,111571377	0,022774412
Port de la Selva	13/02/2017	12,29779167	0,055281083	0,011284204
Port de la Selva	14/02/2017	12,27954167	0,131358778	0,026813498
Port de la Selva	15/02/2017	12,0215	0,107559892	0,021955571
Port de la Selva	16/02/2017	12,64904167	1,311448402	0,267698284
Port de la Selva	17/02/2017	12,35279167	1,306471284	0,266682334
Port de la Selva	18/02/2017	11,7475	0,877456601	0,179110079
Port de la Selva	19/02/2017	12,567875	1,792935444	0,365981415
Port de la Selva	20/02/2017	12,80895833	1,748276356	0,356865417
Port de la Selva	21/02/2017	13,11116667	2,154038728	0,439691314
Port de la Selva	22/02/2017	13,541625	1,851449181	0,377925482
Port de la Selva	23/02/2017	12,86558333	0,875927877	0,178798029
Port de la Selva	24/02/2017	12,43633333	0,449258294	0,091704465
Port de la Selva	25/02/2017	12,47716667	1,29044174	0,263410317
Port de la Selva	26/02/2017	12,33675	0,7392414	0,150897019
Port de la Selva	27/02/2017	12,73679167	1,556973234	0,31781583
Port de la Selva	28/02/2017	12,442625	0,734148416	0,149857418
Port de la Selva	01/03/2017	13,13745833	2,022483277	0,41283767
Port de la Selva	02/03/2017	13,55204167	1,91655725	0,391215611
Port de la Selva	03/03/2017	14,11479167	1,679312747	0,342788279
Port de la Selva	04/03/2017	13,320125	0,201932256	0,041219249
Port de la Selva	05/03/2017	13,29029167	0,602579346	0,123000994
Port de la Selva	06/03/2017	13,22833333	1,474241549	0,300928296
Port de la Selva	07/03/2017	13,0075	0,502992955	0,102673007
Port de la Selva	08/03/2017	14,521	1,775100512	0,362340875
Port de la Selva	09/03/2017	15,2245	2,20843726	0,450795368
Port de la Selva	10/03/2017	15,7415	2,232796842	0,455767747
Port de la Selva	11/03/2017	15,72975	1,974742366	0,403092598
Port de la Selva	12/03/2017	14,70908333	1,015625997	0,207313789
Port de la Selva	13/03/2017	14,13225	1,193079364	0,243536305
Port de la Selva	14/03/2017	15,38716667	2,163374893	0,441597051
Port de la Selva	15/03/2017	16,362625	2,30328608	0,470156302
Port de la Selva	16/03/2017	16,02304167	2,324842276	0,474556442
Port de la Selva	17/03/2017	16,36683333	2,48565956	0,507383133
Port de la Selva	18/03/2017	17,17458333	2,345955686	0,478866199
Port de la Selva	19/03/2017	18,00466667	2,754526009	0,562265267
Port de la Selva	20/03/2017	18,58220833	2,206648826	0,450430305
Port de la Selva	21/03/2017	17,318375	1,015469813	0,207281907
Port de la Selva	22/03/2017	16,75704167	1,097789141	0,22408527
Port de la Selva	23/03/2017	14,97995833	0,728733713	0,148752146
Port de la Selva	24/03/2017	13,58658333	0,300158931	0,061269685
Port de la Selva	25/03/2017	13,623625	0,288284101	0,058845746
Port de la Selva	26/03/2017	15,07691667	2,596860612	0,530081953
Port de la Selva	27/03/2017	15,54141667	2,161239136	0,441161091
Port de la Selva	28/03/2017	16,70691667	2,749047707	0,561147013
Port de la Selva	29/03/2017	18,22283333	2,939730373	0,60006995
Port de la Selva	30/03/2017	17,93120833	2,416781222	0,493323401
Port de la Selva	31/03/2017	16,52754167	2,020354123	0,412403058
Port de la Selva	01/04/2017	17,06120833	1,319464186	0,269334499
Port de la Selva	02/04/2017	14,93104167	1,784650044	0,364290165
Port de la Selva	03/04/2017	16,48825	3,097493619	0,632273237
Port de la Selva	04/04/2017	17,51654167	1,723305847	0,351768333
Port de la Selva	05/04/2017	17,370375	2,300118935	0,469509811
Port de la Selva	06/04/2017	15,6885	1,899861711	0,387807648
Port de la Selva	07/04/2017	16,71291667	3,112373565	0,635310594
Port de la Selva	08/04/2017	18,11370833	2,856812962	0,583144504
Port de la Selva	09/04/2017	18,38170833	2,732511466	0,557771567
Port de la Selva	10/04/2017	19,36	3,109484258	0,634720816
Port de la Selva	11/04/2017	19,963	1,728322484	0,35279235
Port de la Selva	12/04/2017	19,86158333	2,886616131	0,58922805
Port de la Selva	13/04/2017	20,70670833	3,184233106	0,649978861
Port de la Selva	14/04/2017	21,68279167	2,742362041	0,559782308
Port de la Selva	15/04/2017	18,2875	1,654626978	0,337749317
Port de la Selva	16/04/2017	16,68275	1,819407315	0,371384963
Port de la Selva	17/04/2017	17,748625	2,578684292	0,526371727
Port de la Selva	18/04/2017	16,31508333	1,007475749	0,205650126
Port de la Selva	19/04/2017	14,97170833	0,277463743	0,056637049
Port de la Selva	20/04/2017	14,87729167	0,694481069	0,141760355
Port de la Selva	21/04/2017	15,63458333	3,596062133	0,734043109
Port de la Selva	22/04/2017	17,73291667	3,444391799	0,703083532
Port de la Selva	23/04/2017	18,99654167	2,923852848	0,596828963
Port de la Selva	24/04/2017	19,664875	2,988734854	0,610072947
Port de la Selva	25/04/2017	19,13320833	2,415462778	0,493054275
Port de la Selva	26/04/2017	15,54233333	0,725180737	0,148026898
Port de la Selva	27/04/2017	14,08133333	0,539603209	0,110146044
Port de la Selva	28/04/2017	14,32820833	1,880531562	0,383861898
Port de la Selva	29/04/2017	15,66679167	3,041414974	0,620826232
Port de la Selva	30/04/2017	15,1185	1,086672664	0,221816129
Port de la Selva	01/05/2017	15,076625	1,35647067	0,276888416
Port de la Selva	02/05/2017	15,53233333	1,735225776	0,354201478
Port de la Selva	03/05/2017	15,83804167	0,457888014	0,093465999
Port de la Selva	04/05/2017	17,22479167	2,562028238	0,522971824
Port de la Selva	05/05/2017	18,714875	1,986061414	0,405403089
Port de la Selva	06/05/2017	15,573625	0,436863904	0,089174471
Port de la Selva	07/05/2017	16,75925	2,269882151	0,463337754
Port de la Selva	08/05/2017	18,18741667	3,30567629	0,674768347
Port de la Selva	09/05/2017	16,71025	1,051930575	0,214724429
Port de la Selva	10/05/2017	16,29008333	1,246995552	0,254541901
Port de la Selva	11/05/2017	15,2485	0,36092526	0,07367356
Port de la Selva	12/05/2017	16,0285	1,299880128	0,26533692
Port de la Selva	13/05/2017	17,07445833	1,277682548	0,260805858
Port de la Selva	14/05/2017	18,66725	2,946060867	0,601362156
Port de la Selva	15/05/2017	20,73908333	3,903806258	0,796861115
Port de la Selva	16/05/2017	23,03225	2,907459346	0,593482654
Port de la Selva	17/05/2017	23,026375	2,874884191	0,586833278
Port de la Selva	18/05/2017	22,58795833	2,40780787	0,491491723
Port de la Selva	19/05/2017	18,32358333	1,951363089	0,398320323
Port de la Selva	20/05/2017	20,19104167	2,358505118	0,481427841
Port de la Selva	21/05/2017	21,63291667	3,381863455	0,690319987
Port de la Selva	22/05/2017	23,20479167	2,320346169	0,473638678
Port de la Selva	23/05/2017	24,30329167	3,139278448	0,64080253
Port de la Selva	24/05/2017	25,11054167	3,261961653	0,665845134
Port de la Selva	25/05/2017	25,7605	3,051640314	0,622913471
Port de la Selva	26/05/2017	25,01116667	2,184885524	0,44598789
Port de la Selva	27/05/2017	25,117625	3,120384701	0,63694586
Port de la Selva	28/05/2017	24,096875	2,815817023	0,574776243
Port de la Selva	29/05/2017	22,6975	2,442585444	0,498590666
Port de la Selva	30/05/2017	21,33958333	1,173725096	0,239585632
Port de la Selva	31/05/2017	21,67829167	2,570781821	0,524758642
Port de la Selva	01/06/2017	23,92170833	3,364575385	0,686791074
Port de la Selva	02/06/2017	25,477	2,869991895	0,585834642
Port de la Selva	03/06/2017	25,782	2,102202385	0,429110265
Port de la Selva	04/06/2017	24,65095833	2,035815732	0,415559146
Port de la Selva	05/06/2017	23,150625	1,985784235	0,40534651
Port de la Selva	06/06/2017	21,53229167	1,598919811	0,32637814
Port de la Selva	07/06/2017	22,22954167	3,435269409	0,701221432
Port de la Selva	08/06/2017	23,46120833	2,848934766	0,581536374
Port de la Selva	09/06/2017	23,899375	2,308719762	0,471265448
Port de la Selva	10/06/2017	26,19233333	3,347637553	0,683333654
Port de la Selva	11/06/2017	27,609125	3,0420815	0,620962286
Port de la Selva	12/06/2017	28,14595833	3,073124334	0,627298878
Port de la Selva	13/06/2017	28,51783333	2,645396702	0,539989341
Port de la Selva	14/06/2017	29,14675	2,439496068	0,49796005
Port de la Selva	15/06/2017	28,44695833	1,773466722	0,362007379
Port de la Selva	16/06/2017	27,98054167	2,116380934	0,432004449
Port de la Selva	17/06/2017	25,42020833	2,308623907	0,471245882
Port de la Selva	18/06/2017	24,715	2,526251046	0,515668835
Port de la Selva	19/06/2017	23,75983333	1,115575058	0,227715805
Port de la Selva	20/06/2017	24,49370833	2,566386048	0,523861358
Port de la Selva	21/06/2017	26,26795833	2,537846562	0,51803576
Port de la Selva	22/06/2017	26,08483333	1,840575162	0,375705832
Port de la Selva	23/06/2017	27,09654167	3,15647456	0,644312672
Port de la Selva	24/06/2017	27,14270833	3,026264155	0,617733584
Port de la Selva	25/06/2017	25,182	1,598889914	0,326372037
Port de la Selva	26/06/2017	25,40666667	2,355067647	0,48072617
Port de la Selva	27/06/2017	25,558125	2,542922203	0,519071821
Port de la Selva	28/06/2017	23,07141667	0,767080967	0,156579747
Port de la Selva	29/06/2017	22,1625	0,585027387	0,119418215
Port de la Selva	30/06/2017	23,037875	1,577610447	0,322028384
Port de la Selva	01/07/2017	22,11454167	0,912857052	0,186336166
Port de la Selva	02/07/2017	21,28420833	0,935409977	0,190939762
Port de la Selva	03/07/2017	24,36354167	3,860839321	0,788090526
Port de la Selva	04/07/2017			
Port de la Selva	05/07/2017	24,14033333	2,552080527	0,520941256
Port de la Selva	06/07/2017	24,611375	2,709459288	0,553066061
Port de la Selva	07/07/2017	25,6835	2,600105918	0,530744398
Port de la Selva	08/07/2017	24,07770833	1,41218574	0,288261207
Port de la Selva	09/07/2017	24,61066667	2,700367474	0,551210202
Port de la Selva	10/07/2017	24,98141667	2,710900763	0,553360301
Port de la Selva	11/07/2017	25,278	2,395546611	0,488988904
Port de la Selva	12/07/2017	26,51079167	3,435162258	0,70119956
Port de la Selva	13/07/2017	26,2805	2,736576138	0,558601265
Port de la Selva	14/07/2017	25,55383333	2,200818853	0,449240267
Port de la Selva	15/07/2017	24,84279167	2,555274017	0,521593125
Port de la Selva	16/07/2017	24,857625	1,507057479	0,30762682
Port de la Selva	17/07/2017	25,586375	2,752016933	0,561753104
Port de la Selva	18/07/2017	25,848375	2,200890765	0,449254946
Port de la Selva	19/07/2017	25,74208333	1,7343244	0,354017486
Port de la Selva	20/07/2017	23,268625	2,632724309	0,537402599
Port de la Selva	21/07/2017	20,574	1,468669732	0,299790954
Port de la Selva	22/07/2017	22,46008333	2,619241625	0,534650458
Port de la Selva	23/07/2017	24,32391667	2,567177979	0,524023011
Port de la Selva	24/07/2017	24,05145833	1,669714476	0,34082904
Port de la Selva	25/07/2017	21,99779167	1,459023675	0,297821961
Port de la Selva	26/07/2017	22,604375	2,207153918	0,450533407
Port de la Selva	27/07/2017	24,82541667	3,458207351	0,705903619
Port de la Selva	28/07/2017	26,31120833	2,79037046	0,569581985
Port de la Selva	29/07/2017	26,59004167	2,460845939	0,502318074
Port de la Selva	30/07/2017	26,46575	1,977340952	0,403623032
Port de la Selva	31/07/2017	25,88225	1,342679905	0,274073388
Port de la Selva	01/08/2017	23,41166667	0,475251848	0,097010377
Port de la Selva	02/08/2017	24,42241667	1,513096391	0,308859507
Port de la Selva	03/08/2017	25,935125	2,203874046	0,449863906
Port de la Selva	04/08/2017	26,4055	2,425102418	0,495021958
Port de la Selva	05/08/2017	26,50533333	2,663866113	0,543759393
Port de la Selva	06/08/2017	24,54845833	1,216612295	0,248339945
Port de la Selva	07/08/2017	24,49075	2,172433223	0,443446075
Port de la Selva	08/08/2017	22,73183333	0,491577378	0,100342812
Port de la Selva	09/08/2017	22,40904167	1,4353433	0,292988224
Port de la Selva	10/08/2017	21,65791667	0,789041847	0,161062493
Port de la Selva	11/08/2017	21,43545833	1,568596021	0,320188322
Port de la Selva	12/08/2017	23,04654167	3,326670381	0,679053748
Port de la Selva	13/08/2017	25,08879167	2,659718618	0,54291279
Port de la Selva	14/08/2017	26,045375	2,286671205	0,466764805
Port de la Selva	15/08/2017	26,304	2,303615174	0,470223478
Port de la Selva	16/08/2017	27,08758333	1,721593951	0,351418894
Port de la Selva	17/08/2017	27,22458333	2,794913531	0,570509335
Port de la Selva	18/08/2017	27,82345833	2,016866532	0,411691157
Port de la Selva	19/08/2017	24,37575	1,323404084	0,270138727
Port de la Selva	20/08/2017	22,89220833	1,567508907	0,319966416
Port de la Selva	21/08/2017	22,86345833	2,780672596	0,567602417
Port de la Selva	22/08/2017	23,52429167	2,997599525	0,611882441
Port de la Selva	23/08/2017	25,089375	2,813650202	0,574333943
Port de la Selva	24/08/2017	24,87629167	1,939752057	0,395950231
Port de la Selva	25/08/2017	24,76	1,945735001	0,397171494
Port de la Selva	26/08/2017	24,92504167	2,16253399	0,441425402
Port de la Selva	27/08/2017	24,79054167	2,07038797	0,422616175
Port de la Selva	28/08/2017	26,13308333	2,070589748	0,422657362
Port de la Selva	29/08/2017	26,08141667	1,208717463	0,246728419
Port de la Selva	30/08/2017	24,27945833	0,763575854	0,155864269
Port de la Selva	31/08/2017	22,23891667	0,419317138	0,085592752
Port de la Selva	01/09/2017	21,41504167	0,673265855	0,137429817
Port de la Selva	02/09/2017	21,22245833	0,834924833	0,170428318
Port de la Selva	03/09/2017	21,00766667	1,260191071	0,257235425
Port de la Selva	04/09/2017	22,52970833	2,131914377	0,4351752
Port de la Selva	05/09/2017	23,51970833	2,68156052	0,547371249
Port de la Selva	06/09/2017	22,809375	0,803749248	0,164064628
Port de la Selva	07/09/2017	21,15208333	0,927840828	0,189394716
Port de la Selva	08/09/2017	21,52904167	2,099655634	0,428590412
Port de la Selva	09/09/2017	20,35879167	0,368639801	0,075248284
Port de la Selva	10/09/2017	20,02345833	0,438753767	0,089560238
Port de la Selva	11/09/2017	20,21229167	1,374325209	0,280532959
Port de la Selva	12/09/2017	20,55616667	0,318117379	0,064935438
Port de la Selva	13/09/2017	22,01566667	2,881814369	0,588247895
Port de la Selva	14/09/2017	21,74158333	1,176553216	0,24016292
Port de la Selva	15/09/2017	19,312625	0,350279368	0,071500477
Port de la Selva	16/09/2017	19,29508333	1,065671575	0,217529299
Port de la Selva	17/09/2017	19,225625	1,667386808	0,340353907
Port de la Selva	18/09/2017	18,74295833	1,026072227	0,209446116
Port de la Selva	19/09/2017	18,8095	1,18842402	0,242586037
Port de la Selva	20/09/2017	18,71670833	2,490367923	0,508344223
Port de la Selva	21/09/2017	19,721625	2,353721767	0,480451444
Port de la Selva	22/09/2017	19,85154167	2,334363855	0,476500027
Port de la Selva	23/09/2017	20,92891667	1,499980838	0,306182306
Port de la Selva	24/09/2017	21,58879167	2,412422902	0,492433763
Port de la Selva	25/09/2017	21,48341667	1,054775514	0,21530515
Port de la Selva	26/09/2017	21,5225	0,687508862	0,140337159
Port de la Selva	27/09/2017	20,90133333	2,078522022	0,424276531
Port de la Selva	28/09/2017	21,542875	1,299588608	0,265277414
Port de la Selva	29/09/2017	22,218375	1,505054551	0,307217974
Port de la Selva	30/09/2017	21,46479167	0,751984388	0,15349817
Port de la Selva	01/10/2017	20,3595	1,059538333	0,216277356
Port de la Selva	02/10/2017	20,66291667	0,812205742	0,165790803
Port de la Selva	03/10/2017	21,36045833	1,145309223	0,233785266
Port de la Selva	04/10/2017	20,56366667	0,820599074	0,167504085
Port de la Selva	05/10/2017	20,17675	2,366566881	0,483073442
Port de la Selva	06/10/2017	20,27925	1,11866447	0,228346429
Port de la Selva	07/10/2017	19,11554167	0,712325279	0,145402789
Port de la Selva	08/10/2017	18,76583333	2,368711788	0,483511269
Port de la Selva	09/10/2017	19,16279167	1,508098024	0,30783922
Port de la Selva	10/10/2017	19,23720833	1,65947231	0,338738367
Port de la Selva	11/10/2017	19,482875	1,349043085	0,275372267
Port de la Selva	12/10/2017	19,34404167	1,373991819	0,280464906
Port de la Selva	13/10/2017	20,04670833	1,462509085	0,298533417
Port de la Selva	14/10/2017	20,548625	0,623164073	0,127202834
Port de la Selva	15/10/2017	21,36541667	1,69781002	0,346564019
Port de la Selva	16/10/2017	21,641625	1,296669809	0,264681616
Port de la Selva	17/10/2017	20,30995833	1,050697759	0,214472782
Port de la Selva	18/10/2017	17,91029167	1,280803331	0,261442885
Port de la Selva	19/10/2017	16,63729167	0,708182025	0,144557051
Port de la Selva	20/10/2017	17,66670833	0,193604141	0,03951928
Port de la Selva	21/10/2017	18,701875	1,550120846	0,316417093
Port de la Selva	22/10/2017	17,66075	0,540281831	0,110284567
Port de la Selva	23/10/2017	16,878375	1,368653188	0,279375162
Port de la Selva	24/10/2017	17,74920833	1,812549801	0,369985179
Port de la Selva	25/10/2017	17,57325	1,099262885	0,224386097
Port de la Selva	26/10/2017	17,05658333	1,025973935	0,209426052
Port de la Selva	27/10/2017	16,973375	0,911753009	0,186110804
Port de la Selva	28/10/2017	17,20783333	0,454696809	0,092814598
Port de la Selva	29/10/2017	16,811	0,551461379	0,112566583
Port de la Selva	30/10/2017	16,67208333	0,667480331	0,136248852
Port de la Selva	31/10/2017	16,500625	0,429659401	0,087703858
Port de la Selva	01/11/2017	16,35841667	1,198697877	0,24468318
Port de la Selva	02/11/2017	16,81541667	1,087719909	0,222029897
Port de la Selva	03/11/2017	17,31383333	0,781228835	0,159467668
Port de la Selva	04/11/2017	16,98179167	0,220901902	0,045091412
Port de la Selva	05/11/2017	16,493625	0,367982137	0,075114039
Port de la Selva	06/11/2017	15,55979167	0,393436032	0,080309794
Port de la Selva	07/11/2017	15,67516667	0,24326773	0,049656817
Port de la Selva	08/11/2017	14,885875	0,88968418	0,181606023
Port de la Selva	09/11/2017	14,717125	0,5614037	0,11459605
Port de la Selva	10/11/2017	14,94666667	0,331595572	0,067686663
Port de la Selva	11/11/2017	15,035	0,52898163	0,107977923
Port de la Selva	12/11/2017	15,27775	0,69177046	0,141207054
Port de la Selva	13/11/2017	14,58483333	0,198269835	0,040471661
Port de la Selva	14/11/2017	14,44229167	0,239852578	0,048959702
Port de la Selva	15/11/2017	14,61175	0,374212477	0,076385802
Port de la Selva	16/11/2017	14,62841667	0,513129437	0,104742108
Port de la Selva	17/11/2017	14,31925	0,855503678	0,174628957
Port de la Selva	18/11/2017	14,54866667	0,501609988	0,10239071
Port de la Selva	19/11/2017	14,131	0,667426661	0,136237897
Port de la Selva	20/11/2017	13,467	1,287691733	0,262848974
Port de la Selva	21/11/2017	13,56291667	1,479134351	0,301927035
Port de la Selva	22/11/2017	13,386125	1,356161056	0,276825216
Port de la Selva	23/11/2017	14,15854167	0,387369948	0,079071559
Port de la Selva	24/11/2017	14,28029167	0,492238408	0,100477744
Port de la Selva	25/11/2017	14,00791667	0,245691379	0,050151543
Port de la Selva	26/11/2017	12,89304167	0,420819643	0,08589945
Port de la Selva	27/11/2017	11,41791667	0,741204714	0,151297779
Port de la Selva	28/11/2017	10,95370833	1,728210723	0,352769537
Port de la Selva	29/11/2017	12,12825	0,906097089	0,184956294
Port de la Selva	30/11/2017	12,848125	0,305615461	0,062383495
Port de la Selva	01/12/2017	12,435125	0,548942169	0,112052351
Port de la Selva	02/12/2017	12,197	0,148543069	0,030321227
Port de la Selva	03/12/2017	11,92629167	0,230195093	0,046988377
Port de la Selva	04/12/2017	11,51804167	0,567259888	0,11579144
Port de la Selva	05/12/2017	10,02166667	0,949946391	0,193906995
Port de la Selva	06/12/2017	9,863791667	1,416028033	0,289045512
Port de la Selva	07/12/2017	9,532416667	0,941962933	0,192277378
Port de la Selva	08/12/2017	9,582583333	1,219512729	0,248931993
Port de la Selva	09/12/2017	10,73891667	0,649484673	0,132575504
Port de la Selva	10/12/2017	10,48991667	1,420635281	0,289985962
Port de la Selva	11/12/2017	12,31291667	0,145820592	0,029765504
Port de la Selva	12/12/2017	12,34654167	0,479956699	0,097970751
Port de la Selva	13/12/2017	8,940458333	0,742742683	0,151611715
Port de la Selva	14/12/2017	9,953208333	1,198280252	0,244597932
Port de la Selva	15/12/2017	11,625125	0,632479339	0,129104304
Port de la Selva	16/12/2017	11,42283333	0,991061252	0,202299531
Port de la Selva	17/12/2017	12,07754167	0,45156308	0,092174928
Port de la Selva	18/12/2017	11,92475	0,483435644	0,098680888
Port de la Selva	19/12/2017	12,78879167	0,281349849	0,057430297
Port de la Selva	20/12/2017	12,21741667	0,532450685	0,108686041
Port de la Selva	21/12/2017	11,96079167	0,619968231	0,126550485
Port de la Selva	22/12/2017	11,71870833	1,252308216	0,255626344
Port de la Selva	23/12/2017	11,57825	0,921931349	0,188188449
Port de la Selva	24/12/2017	10,047375	0,751092527	0,15331612
Port de la Selva	25/12/2017	10,164875	0,964423744	0,196862172
Port de la Selva	26/12/2017	10,1915	0,765943465	0,156347555
Port de la Selva	27/12/2017	10,568	0,985128418	0,201088496
Port de la Selva	28/12/2017	10,295375	1,453178071	0,296628732
Port de la Selva	29/12/2017	10,31054167	0,423277582	0,086401175
Port de la Selva	30/12/2017	9,654833333	1,294576905	0,264254404
Port de la Selva	31/12/2017	11,6065	1,230123112	0,251097829
Port de la Selva	01/01/2018	12,24283333	0,475492757	0,097059553
Port de la Selva	02/01/2018	12,171125	0,46051477	0,094002184
Port de la Selva	03/01/2018	12,18729167	1,00451959	0,205046703
Port de la Selva	04/01/2018	13,01479167	1,011172887	0,206404801
Port de la Selva	05/01/2018	12,82104167	0,676047688	0,137997656
Port de la Selva	06/01/2018	13,129125	0,329272097	0,067212385
Port de la Selva	07/01/2018	13,22895833	0,068202052	0,013921686
Port de la Selva	08/01/2018	12,82408333	0,189350817	0,038651074
Port de la Selva	09/01/2018	12,340875	0,345615684	0,070548506
Port de la Selva	10/01/2018	11,943375	0,386957903	0,078987451
Port de la Selva	11/01/2018	11,57241667	0,290116756	0,059219835
Port de la Selva	12/01/2018	11,32058333	0,528686964	0,107917775
Port de la Selva	13/01/2018	11,05016667	0,613756974	0,125282618
Port de la Selva	14/01/2018	11,79058333	0,426548934	0,087068936
Port de la Selva	15/01/2018	11,75858333	0,258101584	0,052684765
Port de la Selva	16/01/2018	11,71883333	1,105383532	0,225635469
Port de la Selva	17/01/2018	11,20158333	0,59280651	0,121006122
Port de la Selva	18/01/2018	9,824291667	0,516098447	0,105348154
Port de la Selva	19/01/2018	9,686291667	1,513060862	0,308852255
Port de la Selva	20/01/2018	10,5535	0,670142619	0,136792289
